Date,Open,High,Low,Close,Adj Close,Volume
2016-09-08,351.040009,352.420013,351.040009,351.040009,351.040009,0
2016-09-09,352.420013,352.420013,351.470001,352.420013,352.420013,0
2016-09-12,350.750000,350.750000,350.750000,351.470001,351.470001,0
2016-09-13,350.750000,351.079987,350.750000,350.750000,350.750000,0
2016-09-14,351.079987,351.429993,351.079987,351.079987,351.079987,0
2016-09-15,351.429993,351.579987,351.429993,351.429993,351.429993,0
2016-09-16,351.579987,351.579987,351.429993,351.579987,351.579987,0
2016-09-19,351.429993,351.429993,348.859985,351.429993,351.429993,0
2016-09-20,348.859985,348.859985,348.329987,348.859985,348.859985,0
2016-09-21,348.329987,348.399994,348.329987,348.329987,348.329987,0
2016-09-22,348.399994,350.649994,348.399994,348.399994,348.399994,0
2016-09-23,350.649994,350.829987,350.649994,350.649994,350.649994,0
2016-09-26,350.829987,350.829987,346.989990,350.829987,350.829987,0
2016-09-27,346.989990,351.070007,346.989990,346.989990,346.989990,0
2016-09-28,351.070007,351.070007,346.119995,351.070007,351.070007,0
2016-09-29,346.119995,350.670013,346.119995,346.119995,346.119995,0
2016-09-30,350.670013,350.670013,348.709991,350.670013,350.670013,0
2016-10-03,348.709991,359.200012,348.709991,348.709991,348.709991,0
2016-10-04,359.200012,359.200012,343.640015,359.200012,359.200012,0
2016-10-05,343.640015,343.640015,339.019989,343.640015,343.640015,0
2016-10-06,339.019989,349.730011,339.019989,339.019989,339.019989,0
2016-10-07,349.730011,349.730011,347.920013,349.730011,349.730011,0
2016-10-10,347.920013,349.070007,347.920013,347.920013,347.920013,0
2016-10-11,349.070007,351.790009,349.070007,349.070007,349.070007,0
2016-10-12,351.790009,351.790009,343.790009,351.790009,351.790009,0
2016-10-13,343.790009,343.790009,339.829987,343.790009,343.790009,0
2016-10-14,339.829987,348.820007,339.829987,339.829987,339.829987,0
2016-10-17,348.820007,348.820007,343.679993,348.820007,348.820007,0
2016-10-18,343.679993,344.059998,343.679993,343.679993,343.679993,0
2016-10-19,344.059998,344.059998,343.309998,344.059998,344.059998,0
2016-10-20,343.309998,343.309998,343.040009,343.309998,343.309998,0
2016-10-21,343.040009,343.040009,342.079987,343.040009,343.040009,0
2016-10-24,342.079987,351.049988,342.079987,342.079987,342.079987,0
2016-10-25,351.049988,351.049988,345.140015,351.049988,351.049988,0
2016-10-26,345.140015,345.140015,343.750000,345.140015,345.140015,0
2016-10-27,343.750000,344.529999,343.750000,343.750000,343.750000,0
2016-10-28,344.529999,344.529999,343.529999,344.529999,344.529999,0
2016-10-31,343.529999,343.529999,342.209991,343.529999,343.529999,0
2016-11-01,342.209991,346.839996,342.209991,342.209991,342.209991,0
2016-11-02,346.839996,347.500000,346.839996,346.839996,346.839996,0
2016-11-03,347.500000,349.170013,347.500000,347.500000,347.500000,0
2016-11-04,349.170013,349.529999,349.170013,349.170013,349.170013,0
2016-11-07,349.529999,349.529999,344.670013,349.529999,349.529999,0
2016-11-08,344.670013,349.540009,344.670013,344.670013,344.670013,0
2016-11-09,349.540009,349.540009,346.609985,349.540009,349.540009,0
2016-11-10,346.609985,346.609985,340.559998,346.609985,346.609985,0
2016-11-11,340.559998,340.559998,339.809998,340.559998,340.559998,0
2016-11-14,339.809998,339.809998,337.260010,339.809998,339.809998,0
2016-11-15,337.260010,337.260010,336.410004,337.260010,337.260010,0
2016-11-16,336.410004,336.410004,333.500000,336.410004,336.410004,0
2016-11-17,333.500000,333.500000,324.100006,333.500000,333.500000,0
2016-11-18,324.100006,331.899994,324.100006,324.100006,324.100006,0
2016-11-21,331.899994,332.190002,331.899994,331.899994,331.899994,0
2016-11-22,332.190002,332.190002,332.130005,332.190002,332.190002,0
2016-11-23,332.130005,332.130005,331.880005,332.130005,332.130005,0
2016-11-24,331.880005,331.880005,330.049988,331.880005,331.880005,0
2016-11-25,330.049988,330.200012,330.049988,330.049988,330.049988,0
2016-11-28,330.200012,330.200012,324.390015,330.200012,330.200012,0
2016-11-29,324.390015,324.390015,324.190002,324.390015,324.390015,0
2016-11-30,324.190002,328.940002,324.190002,324.190002,324.190002,0
2016-12-01,328.940002,331.690002,328.940002,328.940002,328.940002,0
2016-12-02,331.690002,333.179993,331.690002,331.690002,331.690002,0
2016-12-05,333.179993,333.700012,333.179993,333.179993,333.179993,0
2016-12-06,333.700012,335.359985,333.700012,333.700012,333.700012,0
2016-12-07,335.359985,335.359985,334.940002,335.359985,335.359985,0
2016-12-08,334.940002,334.940002,326.190002,334.940002,334.940002,0
2016-12-09,326.190002,330.399994,326.190002,326.190002,326.190002,0
2016-12-12,330.399994,330.399994,320.769989,330.399994,330.399994,0
2016-12-13,320.769989,333.380005,320.769989,320.769989,320.769989,0
2016-12-14,333.380005,333.380005,332.440002,333.380005,333.380005,0
2016-12-15,332.440002,332.440002,324.959991,332.440002,332.440002,0
2016-12-16,324.959991,324.959991,315.420013,324.959991,324.959991,0
2016-12-19,315.420013,325.579987,315.420013,315.420013,315.420013,0
2016-12-20,325.579987,325.579987,324.190002,325.579987,325.579987,0
2016-12-21,324.190002,324.190002,314.399994,324.190002,324.190002,0
2016-12-22,314.399994,325.390015,314.399994,314.399994,314.399994,0
2016-12-23,325.390015,326.730011,325.390015,325.390015,325.390015,0
2016-12-26,326.730011,326.730011,326.730011,326.730011,326.730011,0
2016-12-27,326.730011,326.730011,326.279999,326.730011,326.730011,0
2016-12-28,326.279999,326.279999,325.140015,326.279999,326.279999,0
2016-12-29,325.140015,325.140015,315.540009,325.140015,325.140015,0
2016-12-30,315.540009,318.750000,315.540009,315.540009,315.540009,0
2017-01-02,318.750000,327.429993,318.750000,318.750000,318.750000,0
2017-01-03,327.429993,327.429993,321.559998,327.429993,327.429993,0
2017-01-04,321.559998,325.329987,321.559998,321.559998,321.559998,0
2017-01-05,325.329987,327.290009,325.329987,325.329987,325.329987,0
2017-01-06,327.290009,327.290009,319.350006,327.290009,327.290009,0
2017-01-09,319.350006,319.350006,318.260010,319.350006,319.350006,0
2017-01-10,318.260010,329.940002,318.260010,318.260010,318.260010,0
2017-01-11,329.940002,329.940002,328.450012,329.940002,329.940002,0
2017-01-12,328.450012,332.529999,328.450012,328.450012,328.450012,0
2017-01-13,332.529999,332.529999,331.549988,332.529999,332.529999,0
2017-01-16,331.549988,331.549988,329.920013,331.549988,331.549988,0
2017-01-17,329.920013,334.089996,329.920013,329.920013,329.920013,0
2017-01-18,334.089996,334.089996,333.380005,334.089996,334.089996,0
2017-01-19,333.380005,333.649994,333.380005,333.380005,333.380005,0
2017-01-20,333.649994,333.649994,332.390015,333.649994,333.649994,0
2017-01-23,332.390015,334.970001,332.390015,332.390015,332.390015,0
2017-01-24,334.970001,334.970001,334.609985,334.970001,334.970001,0
2017-01-25,334.609985,335.970001,334.609985,334.609985,334.609985,0
2017-01-26,335.970001,335.970001,334.779999,335.970001,335.970001,0
2017-01-27,334.779999,334.779999,333.579987,334.779999,334.779999,0
2017-01-30,333.579987,333.579987,325.619995,333.579987,333.579987,0
2017-01-31,325.619995,325.619995,325.440002,325.619995,325.619995,0
2017-02-01,325.440002,326.140015,325.440002,325.440002,325.440002,0
2017-02-02,326.140015,337.519989,326.140015,326.140015,326.140015,0
2017-02-03,337.519989,337.519989,334.750000,337.519989,337.519989,0
2017-02-06,334.750000,335.480011,334.750000,334.750000,334.750000,0
2017-02-07,335.480011,335.480011,332.619995,335.480011,335.480011,0
2017-02-08,332.619995,332.619995,322.170013,332.619995,332.619995,0
2017-02-09,322.170013,332.619995,322.170013,322.170013,322.170013,0
2017-02-10,332.619995,332.619995,331.359985,332.619995,332.619995,0
2017-02-13,331.359985,331.950012,331.359985,331.359985,331.359985,0
2017-02-14,331.950012,331.950012,331.779999,331.950012,331.950012,0
2017-02-15,331.779999,331.779999,329.549988,331.779999,331.779999,0
2017-02-16,329.549988,329.549988,322.130005,329.549988,329.549988,0
2017-02-17,322.130005,332.269989,322.130005,322.130005,322.130005,0
2017-02-20,332.269989,332.269989,331.380005,332.269989,332.269989,0
2017-02-21,331.380005,331.380005,329.359985,331.380005,331.380005,0
2017-02-22,329.359985,329.359985,327.720001,329.359985,329.359985,0
2017-02-23,327.720001,329.140015,327.720001,327.720001,327.720001,0
2017-02-24,329.140015,329.140015,321.350006,329.140015,329.140015,0
2017-02-27,321.350006,321.350006,319.779999,321.350006,321.350006,0
2017-02-28,319.779999,331.630005,319.779999,319.779999,319.779999,0
2017-03-01,331.630005,331.630005,328.390015,331.630005,331.630005,0
2017-03-02,328.390015,328.720001,328.390015,328.390015,328.390015,0
2017-03-03,328.720001,328.720001,328.720001,328.720001,328.720001,0
2017-03-06,328.720001,328.720001,320.230011,328.720001,328.720001,0
2017-03-07,320.230011,330.079987,320.230011,320.230011,320.230011,0
2017-03-08,330.079987,330.079987,328.859985,330.079987,330.079987,0
2017-03-09,328.859985,329.100006,328.859985,328.859985,328.859985,0
2017-03-10,329.100006,330.869995,329.100006,329.100006,329.100006,0
2017-03-13,330.869995,332.769989,330.869995,330.869995,330.869995,0
2017-03-14,332.769989,332.769989,331.119995,332.769989,332.769989,0
2017-03-15,331.119995,331.119995,331.049988,331.119995,331.119995,0
2017-03-16,331.049988,334.549988,331.049988,331.049988,331.049988,0
2017-03-17,334.549988,334.549988,325.549988,334.549988,334.549988,0
2017-03-20,325.549988,326.480011,325.549988,325.549988,325.549988,0
2017-03-21,326.480011,329.640015,326.480011,326.480011,326.480011,0
2017-03-22,329.640015,329.640015,328.149994,329.640015,329.640015,0
2017-03-23,328.149994,336.450012,328.149994,328.149994,328.149994,0
2017-03-24,336.450012,337.130005,336.450012,336.450012,336.450012,0
2017-03-27,337.130005,339.260010,337.130005,337.130005,337.130005,0
2017-03-28,339.260010,339.260010,338.630005,339.260010,339.260010,0
2017-03-29,338.630005,338.630005,328.179993,338.630005,338.630005,0
2017-03-30,328.179993,328.179993,326.820007,328.179993,328.179993,0
2017-03-31,326.820007,333.190002,326.820007,326.820007,326.820007,0
2017-04-03,333.190002,333.190002,331.839996,333.190002,333.190002,0
2017-04-04,331.839996,331.959991,331.839996,331.839996,331.839996,0
2017-04-05,331.959991,332.839996,331.959991,331.959991,331.959991,0
2017-04-06,332.839996,332.839996,332.640015,332.839996,332.839996,0
2017-04-07,332.640015,332.640015,323.070007,332.640015,332.640015,0
2017-04-10,323.070007,330.230011,323.070007,323.070007,323.070007,0
2017-04-11,330.230011,331.540009,330.230011,330.230011,330.230011,0
2017-04-12,331.540009,331.540009,330.700012,331.540009,331.540009,0
2017-04-13,330.700012,332.109985,330.700012,330.700012,330.700012,0
2017-04-14,332.109985,332.109985,332.109985,332.109985,332.109985,0
2017-04-17,332.109985,332.109985,332.109985,332.109985,332.109985,0
2017-04-18,332.109985,333.190002,332.109985,332.109985,332.109985,0
2017-04-19,333.190002,335.140015,333.190002,333.190002,333.190002,0
2017-04-20,335.140015,335.790009,335.140015,335.140015,335.140015,0
2017-04-21,335.790009,335.790009,333.809998,335.790009,335.790009,0
2017-04-24,333.809998,338.760010,333.809998,333.809998,333.809998,0
2017-04-25,338.760010,339.420013,338.760010,338.760010,338.760010,0
2017-04-26,339.420013,339.839996,339.420013,339.420013,339.420013,0
2017-04-27,339.839996,340.019989,339.839996,339.839996,339.839996,0
2017-04-28,340.019989,341.290009,340.019989,340.019989,340.019989,0
2017-05-01,341.290009,341.290009,341.290009,341.290009,341.290009,0
2017-05-02,341.290009,346.609985,341.290009,341.290009,341.290009,0
2017-05-03,346.609985,346.609985,340.399994,346.609985,346.609985,0
2017-05-04,340.399994,341.049988,340.399994,340.399994,340.399994,0
2017-05-05,341.049988,341.929993,341.049988,341.049988,341.049988,0
2017-05-08,341.929993,341.929993,341.220001,341.929993,341.929993,0
2017-05-09,341.220001,341.220001,339.959991,341.220001,341.220001,0
2017-05-10,339.959991,339.959991,339.100006,339.959991,339.959991,0
2017-05-11,339.100006,339.690002,339.100006,339.100006,339.100006,0
2017-05-12,339.690002,339.690002,339.329987,339.690002,339.690002,0
2017-05-15,339.329987,352.970001,339.329987,339.329987,339.329987,0
2017-05-16,352.970001,352.970001,345.450012,352.970001,352.970001,0
2017-05-17,345.450012,347.220001,345.450012,345.450012,345.450012,0
2017-05-18,347.220001,347.220001,336.540009,347.220001,347.220001,0
2017-05-19,336.540009,348.369995,336.540009,336.540009,336.540009,0
2017-05-22,348.369995,350.670013,348.369995,348.369995,348.369995,0
2017-05-23,350.670013,350.739990,350.670013,350.670013,350.670013,0
2017-05-24,350.739990,350.739990,349.230011,350.739990,350.739990,0
2017-05-25,349.230011,350.059998,349.230011,349.230011,349.230011,0
2017-05-26,350.059998,350.200012,350.059998,350.059998,350.059998,0
2017-05-29,350.200012,360.480011,350.200012,350.200012,350.200012,0
2017-05-30,360.480011,360.480011,358.950012,360.480011,360.480011,0
2017-05-31,358.950012,358.950012,349.920013,358.950012,358.950012,0
2017-06-01,349.920013,350.399994,349.920013,349.920013,349.920013,0
2017-06-02,350.399994,350.399994,350.100006,350.399994,350.399994,0
2017-06-05,350.100006,350.869995,350.100006,350.100006,350.100006,0
2017-06-06,350.869995,351.089996,350.869995,350.869995,350.869995,0
2017-06-07,351.089996,351.089996,349.899994,351.089996,351.089996,0
2017-06-08,349.899994,350.609985,349.899994,349.899994,349.899994,0
2017-06-09,350.609985,350.609985,348.920013,350.609985,350.609985,0
2017-06-12,348.920013,350.019989,348.920013,348.920013,348.920013,0
2017-06-13,350.019989,350.290009,350.019989,350.019989,350.019989,0
2017-06-14,350.290009,350.290009,349.670013,350.290009,350.290009,0
2017-06-15,349.670013,349.670013,348.239990,349.670013,349.670013,0
2017-06-16,348.239990,348.239990,338.119995,348.239990,348.239990,0
2017-06-19,338.119995,349.709991,338.119995,338.119995,338.119995,0
2017-06-20,349.709991,349.709991,348.029999,349.709991,349.709991,0
2017-06-21,348.029999,348.029999,347.709991,348.029999,348.029999,0
2017-06-22,347.709991,348.989990,347.709991,347.709991,347.709991,0
2017-06-23,348.989990,349.010010,348.989990,348.989990,348.989990,0
2017-06-26,349.010010,360.040009,349.010010,349.010010,349.010010,0
2017-06-27,360.040009,360.040009,352.029999,360.040009,360.040009,0
2017-06-28,352.029999,354.959991,352.029999,352.029999,352.029999,0
2017-06-29,354.959991,356.579987,354.959991,354.959991,354.959991,0
2017-06-30,356.579987,356.579987,355.899994,356.579987,356.579987,0
2017-07-03,355.899994,355.899994,355.600006,355.899994,355.899994,0
2017-07-04,355.600006,355.600006,354.290009,355.600006,355.600006,0
2017-07-05,354.290009,354.290009,353.609985,354.290009,354.290009,0
2017-07-06,353.609985,354.179993,353.609985,353.609985,353.609985,0
2017-07-07,354.179993,356.179993,354.179993,354.179993,354.179993,0
2017-07-10,356.179993,356.179993,356.100006,356.179993,356.179993,0
2017-07-11,null,null,null,null,null,null
2017-07-12,356.250000,357.489990,356.250000,356.250000,356.250000,0
2017-07-13,357.489990,357.489990,355.440002,357.489990,357.489990,0
2017-07-14,355.440002,356.820007,355.440002,355.440002,355.440002,0
2017-07-17,356.820007,356.820007,347.959991,356.820007,356.820007,0
2017-07-18,347.959991,360.540009,347.959991,347.959991,347.959991,0
2017-07-19,360.540009,360.540009,359.760010,360.540009,360.540009,0
2017-07-20,359.760010,359.760010,359.149994,359.760010,359.760010,0
2017-07-21,359.149994,364.100006,359.149994,359.149994,359.149994,0
2017-07-24,364.100006,364.100006,363.510010,364.100006,364.100006,0
2017-07-25,363.510010,364.309998,363.510010,363.510010,363.510010,0
2017-07-26,364.309998,364.309998,363.440002,364.309998,364.309998,0
2017-07-27,363.440002,366.000000,363.440002,363.440002,363.440002,0
2017-07-28,366.000000,366.000000,356.709991,366.000000,366.000000,0
2017-07-31,356.709991,366.250000,356.709991,356.709991,356.709991,0
2017-08-01,366.250000,369.369995,366.250000,366.250000,366.250000,0
2017-08-02,369.369995,429.160004,369.369995,369.369995,369.369995,0
2017-08-03,429.160004,429.369995,429.160004,429.160004,429.160004,0
2017-08-04,429.369995,431.750000,429.369995,429.369995,429.369995,0
2017-08-07,431.750000,431.750000,427.920013,431.750000,431.750000,0
2017-08-08,427.920013,428.559998,427.920013,427.920013,427.920013,0
2017-08-09,428.559998,428.559998,425.660004,428.559998,428.559998,0
2017-08-10,425.660004,425.660004,425.209991,425.660004,425.660004,0
2017-08-11,425.209991,426.709991,425.209991,425.209991,425.209991,0
2017-08-14,426.709991,428.899994,426.709991,426.709991,426.709991,0
2017-08-15,428.899994,428.899994,427.109985,428.899994,428.899994,0
2017-08-16,427.109985,427.109985,420.470001,427.109985,427.109985,0
2017-08-17,420.470001,420.470001,418.970001,420.470001,420.470001,0
2017-08-18,418.970001,418.970001,394.079987,418.970001,418.970001,0
2017-08-21,394.079987,420.619995,394.079987,394.079987,394.079987,0
2017-08-22,420.619995,420.989990,420.619995,420.619995,420.619995,0
2017-08-23,420.989990,422.109985,420.989990,420.989990,420.989990,0
2017-08-24,422.109985,423.010010,422.109985,422.109985,422.109985,0
2017-08-25,423.010010,423.010010,421.880005,423.010010,423.010010,0
2017-08-28,421.880005,429.130005,421.880005,421.880005,421.880005,0
2017-08-29,429.130005,429.739990,429.130005,429.130005,429.130005,0
2017-08-30,429.739990,429.739990,426.570007,429.739990,429.739990,0
2017-08-31,426.570007,426.570007,421.440002,426.570007,426.570007,0
2017-09-01,421.440002,424.190002,421.440002,421.440002,421.440002,0
2017-09-04,424.190002,424.190002,423.890015,424.190002,424.190002,0
2017-09-05,423.890015,424.010010,423.890015,423.890015,423.890015,0
2017-09-06,424.010010,425.250000,424.010010,424.010010,424.010010,0
2017-09-07,425.250000,427.720001,425.250000,425.250000,425.250000,0
2017-09-08,427.720001,432.029999,427.720001,427.720001,427.720001,0
2017-09-11,432.029999,432.029999,428.809998,432.029999,432.029999,0
2017-09-12,428.809998,428.809998,424.589996,428.809998,428.809998,0
2017-09-13,424.589996,427.880005,424.589996,424.589996,424.589996,0
2017-09-14,427.880005,427.880005,427.730011,427.880005,427.880005,0
2017-09-15,427.730011,427.730011,427.320007,427.730011,427.730011,0
2017-09-18,427.320007,428.000000,427.320007,427.320007,427.320007,0
2017-09-19,428.000000,428.000000,427.420013,428.000000,428.000000,0
2017-09-20,427.420013,427.420013,426.200012,427.420013,427.420013,0
2017-09-21,426.200012,426.200012,422.519989,426.200012,426.200012,0
2017-09-22,422.519989,424.779999,422.519989,422.519989,422.519989,0
2017-09-25,424.779999,424.779999,421.570007,424.779999,424.779999,0
2017-09-26,421.570007,421.570007,418.489990,421.570007,421.570007,0
2017-09-27,418.489990,418.489990,416.929993,418.489990,418.489990,0
2017-09-28,416.929993,418.100006,416.929993,416.929993,416.929993,0
2017-09-29,418.100006,419.299988,418.100006,418.100006,418.100006,0
2017-10-02,419.299988,419.299988,416.890015,419.299988,419.299988,0
2017-10-03,416.890015,417.290009,416.890015,416.890015,416.890015,0
2017-10-04,417.290009,417.940002,417.290009,417.290009,417.290009,0
2017-10-05,417.940002,417.940002,416.910004,417.940002,417.940002,0
2017-10-06,416.910004,418.470001,416.910004,416.910004,416.910004,0
2017-10-09,418.470001,419.839996,418.470001,418.470001,418.470001,0
2017-10-10,419.839996,421.140015,419.839996,419.839996,419.839996,0
2017-10-11,421.140015,422.619995,421.140015,421.140015,421.140015,0
2017-10-12,422.619995,423.730011,422.619995,422.619995,422.619995,0
2017-10-13,423.730011,423.730011,422.739990,423.730011,423.730011,0
2017-10-16,422.739990,422.739990,421.859985,422.739990,422.739990,0
2017-10-17,421.859985,421.859985,420.369995,421.859985,421.859985,0
2017-10-18,420.369995,420.369995,420.079987,420.369995,420.369995,0
2017-10-19,420.079987,422.670013,420.079987,420.079987,420.079987,0
2017-10-20,422.670013,422.670013,422.059998,422.670013,422.670013,0
2017-10-23,422.059998,422.059998,419.809998,422.059998,422.059998,0
2017-10-24,419.809998,420.339996,419.809998,419.809998,419.809998,0
2017-10-25,420.339996,420.959991,420.339996,420.339996,420.339996,0
2017-10-26,420.959991,422.260010,420.959991,420.959991,420.959991,0
2017-10-27,422.260010,422.260010,415.549988,422.260010,422.260010,0
2017-10-30,415.549988,415.760010,415.549988,415.549988,415.549988,0
2017-10-31,415.760010,416.019989,415.760010,415.760010,415.760010,0
2017-11-01,416.019989,416.019989,415.970001,416.019989,416.019989,0
2017-11-02,415.970001,416.500000,415.970001,415.970001,415.970001,0
2017-11-03,416.500000,416.500000,416.320007,416.500000,416.500000,0
2017-11-06,416.320007,416.320007,414.339996,416.320007,416.320007,0
2017-11-07,414.339996,414.339996,413.510010,414.339996,414.339996,0
2017-11-08,413.510010,414.510010,413.510010,413.510010,413.510010,0
2017-11-09,414.510010,416.040009,414.510010,414.510010,414.510010,0
2017-11-10,416.040009,416.040009,416.019989,416.040009,416.040009,0
2017-11-13,416.019989,416.429993,416.019989,416.019989,416.019989,0
2017-11-14,416.429993,419.059998,416.429993,416.429993,416.429993,0
2017-11-15,419.059998,423.480011,419.059998,419.059998,419.059998,0
2017-11-16,null,null,null,null,null,null
2017-11-17,420.519989,421.589996,420.519989,420.519989,420.519989,0
2017-11-20,421.589996,421.589996,420.929993,421.589996,421.589996,0
2017-11-21,420.929993,420.929993,419.000000,420.929993,420.929993,0
2017-11-22,419.000000,419.850006,419.000000,419.000000,419.000000,0
2017-11-23,419.850006,423.450012,419.850006,419.850006,419.850006,0
2017-11-24,423.450012,423.839996,423.450012,423.450012,423.450012,0
2017-11-27,423.839996,426.720001,423.839996,423.839996,423.839996,0
2017-11-28,426.720001,426.720001,424.910004,426.720001,426.720001,0
2017-11-29,424.910004,424.910004,423.329987,424.910004,424.910004,0
2017-11-30,423.329987,423.329987,423.109985,423.329987,423.329987,0
2017-12-01,423.109985,425.420013,423.109985,423.109985,423.109985,0
2017-12-04,425.420013,425.420013,423.899994,425.420013,425.420013,0
2017-12-05,423.899994,424.170013,423.899994,423.899994,423.899994,0
2017-12-06,424.170013,424.170013,422.260010,424.170013,424.170013,0
2017-12-07,422.260010,422.260010,421.350006,422.260010,422.260010,0
2017-12-08,421.350006,421.350006,419.570007,421.350006,421.350006,0
2017-12-11,421.489990,421.489990,421.489990,419.570007,419.570007,0
2017-12-12,421.489990,421.489990,420.320007,421.489990,421.489990,0
2017-12-13,420.320007,420.320007,419.029999,420.320007,420.320007,0
2017-12-14,419.029999,422.119995,419.029999,419.029999,419.029999,0
2017-12-15,422.119995,422.119995,421.170013,422.119995,422.119995,0
2017-12-18,421.170013,421.170013,420.959991,421.170013,421.170013,0
2017-12-19,420.959991,421.559998,420.959991,420.959991,420.959991,0
2017-12-20,421.559998,422.529999,421.559998,421.559998,421.559998,0
2017-12-21,422.529999,423.589996,422.529999,422.529999,422.529999,0
2017-12-22,423.589996,423.589996,423.079987,423.589996,423.589996,0
2017-12-25,423.079987,423.079987,423.079987,423.079987,423.079987,0
2017-12-26,423.079987,423.079987,423.079987,423.079987,423.079987,0
2017-12-27,423.079987,424.529999,423.079987,423.079987,423.079987,0
2017-12-28,424.529999,426.119995,424.529999,424.529999,424.529999,0
2017-12-29,426.119995,427.940002,426.119995,426.119995,426.119995,0
2018-01-01,427.940002,427.940002,427.940002,427.940002,427.940002,0
2018-01-02,427.940002,430.540009,427.940002,427.940002,427.940002,0
2018-01-03,430.540009,430.540009,428.940002,430.540009,430.540009,0
2018-01-04,428.940002,431.839996,428.940002,428.940002,428.940002,0
2018-01-05,431.839996,431.839996,431.500000,431.839996,431.839996,0
2018-01-08,431.500000,431.500000,427.899994,431.500000,431.500000,0
2018-01-09,427.899994,427.899994,427.019989,427.899994,427.899994,0
2018-01-10,427.019989,429.809998,427.019989,427.019989,427.019989,0
2018-01-11,429.809998,429.809998,427.559998,429.809998,429.809998,0
2018-01-12,427.559998,432.869995,427.559998,427.559998,427.559998,0
2018-01-15,432.869995,438.820007,432.869995,432.869995,432.869995,0
2018-01-16,438.820007,438.820007,437.369995,438.820007,438.820007,0
2018-01-17,437.369995,437.369995,435.839996,437.369995,437.369995,0
2018-01-18,435.839996,438.250000,435.839996,435.839996,435.839996,0
2018-01-19,438.250000,439.459991,438.250000,438.250000,438.250000,0
2018-01-22,439.459991,439.459991,438.799988,439.459991,439.459991,0
2018-01-23,438.799988,438.799988,438.119995,438.799988,438.799988,0
2018-01-24,438.119995,441.869995,438.119995,438.119995,438.119995,0
2018-01-25,441.869995,444.140015,441.869995,441.869995,441.869995,0
2018-01-26,444.140015,445.420013,444.140015,444.140015,444.140015,0
2018-01-29,445.420013,445.420013,443.779999,445.420013,445.420013,0
2018-01-30,443.779999,445.359985,443.779999,443.779999,443.779999,0
2018-01-31,445.359985,445.989990,445.359985,445.359985,445.359985,0
2018-02-01,445.989990,445.989990,445.399994,445.989990,445.989990,0
2018-02-02,445.399994,447.279999,445.399994,445.399994,445.399994,0
2018-02-05,447.279999,447.279999,445.739990,447.279999,447.279999,0
2018-02-06,445.739990,445.739990,443.040009,445.739990,445.739990,0
2018-02-07,443.040009,443.040009,442.209991,443.040009,443.040009,0
2018-02-08,442.209991,442.209991,438.010010,442.209991,442.209991,0
2018-02-09,438.010010,438.290009,438.010010,438.010010,438.010010,0
2018-02-12,438.290009,439.320007,438.290009,438.290009,438.290009,0
2018-02-13,439.320007,441.869995,439.320007,439.320007,439.320007,0
2018-02-14,441.869995,441.950012,441.869995,441.869995,441.869995,0
2018-02-15,441.950012,446.609985,441.950012,441.950012,441.950012,0
2018-02-16,446.609985,446.989990,446.609985,446.609985,446.609985,0
2018-02-19,446.989990,446.989990,444.880005,446.989990,446.989990,0
2018-02-20,444.880005,444.880005,442.149994,444.880005,444.880005,0
2018-02-21,442.149994,442.149994,440.989990,442.149994,442.149994,0
2018-02-22,440.989990,440.989990,439.910004,440.989990,440.989990,0
2018-02-23,439.910004,440.640015,439.910004,439.910004,439.910004,0
2018-02-26,440.640015,441.700012,440.640015,440.640015,440.640015,0
2018-02-27,441.700012,441.700012,441.040009,441.700012,441.700012,0
2018-02-28,441.040009,441.040009,437.470001,441.040009,441.040009,0
2018-03-01,437.470001,437.470001,436.260010,437.470001,437.470001,0
2018-03-02,436.260010,440.559998,436.260010,436.260010,436.260010,0
2018-03-05,440.559998,440.559998,440.459991,440.559998,440.559998,0
2018-03-06,440.459991,443.920013,440.459991,440.459991,440.459991,0
2018-03-07,443.920013,444.299988,443.920013,443.920013,443.920013,0
2018-03-08,444.299988,444.299988,443.239990,444.299988,444.299988,0
2018-03-09,443.239990,443.239990,440.350006,443.239990,443.239990,0
2018-03-12,440.350006,440.350006,440.130005,440.350006,440.350006,0
2018-03-13,440.130005,441.750000,440.130005,440.130005,440.130005,0
2018-03-14,441.750000,443.320007,441.750000,441.750000,441.750000,0
2018-03-15,443.320007,443.320007,442.160004,443.320007,443.320007,0
2018-03-16,442.160004,442.160004,441.429993,442.160004,442.160004,0
2018-03-19,441.429993,441.429993,439.899994,441.429993,441.429993,0
2018-03-20,439.899994,440.290009,439.899994,439.899994,439.899994,0
2018-03-21,440.290009,440.290009,438.880005,440.290009,440.290009,0
2018-03-22,438.880005,440.649994,438.880005,438.880005,438.880005,0
2018-03-23,440.649994,441.399994,440.649994,440.649994,440.649994,0
2018-03-26,441.399994,442.970001,441.399994,441.399994,441.399994,0
2018-03-27,442.970001,443.670013,442.970001,442.970001,442.970001,0
2018-03-28,443.670013,443.670013,443.089996,443.670013,443.670013,0
2018-03-29,443.089996,443.089996,440.619995,443.089996,443.089996,0
2018-03-30,440.619995,440.619995,440.619995,440.619995,440.619995,0
2018-04-02,440.619995,440.619995,440.619995,440.619995,440.619995,0
2018-04-03,440.619995,440.619995,439.380005,440.619995,440.619995,0
2018-04-04,439.380005,439.380005,439.260010,439.380005,439.380005,0
2018-04-05,439.260010,439.260010,439.070007,439.260010,439.260010,0
